Long,Lat,Star,Country
-73.9523163,40.8027191,3.0,USA
-73.9939653128386,40.8178833084387,3.0,USA
-73.96888,40.79909,2.0,USA
-73.95155,40.79137,2.5,USA
-73.9689968455078,40.80225990422,2.5,USA
-73.9724670865429,40.7933424550212,3.5,USA
-73.951553,40.786342,3.5,USA
-73.950393,40.792804,2.0,USA
-73.94915,40.79753,2.5,USA
-73.96706,40.80323,2.5,USA
-73.96783,40.7978499,2.5,USA
-73.9491372683812,40.7944360299021,3.0,USA
-73.972065076232,40.7918192446232,2.0,USA
-73.95035,40.79287,2.5,USA
-73.9583678220902,40.8010252342674,2.5,USA
-73.9617767333984,40.7990875244141,3.5,USA
-73.9721451,40.7918701,2.0,USA
-73.9758834838867,40.7862014770508,3.0,USA
-73.95315,40.78813,2.5,USA
-73.996405,40.8150004,3.0,USA
-73.95019,40.78665,3.0,USA
-73.984291,40.814133,2.0,USA
-73.9637492,40.798018,1.0,USA
-73.969322,40.795993,2.0,USA
-73.953552,40.788551,3.0,USA
-73.94974,40.80127,3.5,USA
-73.952132,40.799112,3.0,USA
-73.99035,40.80984,2.0,USA
-73.956570357914,40.8025346057815,1.0,USA
-73.954132,40.787765,2.5,USA
-73.95105,40.70767,4.0,USA
-73.9485501497984,40.7039499338182,4.0,USA
-73.945849,40.69224,3.0,USA
-73.944796100731,40.6870242760585,3.5,USA
-73.9501435,40.7061859,4.0,USA
-73.9506692168597,40.6864828844263,3.0,USA
-73.94172,40.676,4.0,USA
-73.9465713500977,40.6958847045898,3.5,USA
-73.950696,40.687303,4.0,USA
-73.9217224121094,40.6792488098145,4.0,USA
-73.9406578466271,40.6826989780567,3.0,USA
-73.9294509887695,40.6835289001465,3.0,USA
-73.9302539892331,40.6766935252582,3.5,USA
-73.94984,40.68095,3.0,USA
-73.9501648,40.706295,4.0,USA
-73.9421157836914,40.6802215576172,1.5,USA
-73.9507711,40.7078768,3.0,USA
-73.9401206374168,40.6800949274612,1.5,USA
-73.94111,40.68016,3.5,USA
-73.94449,40.68555,3.0,USA
-73.94981,40.6808,3.0,USA
-73.9339798048497,40.6771937266675,2.5,USA
-73.9490944,40.6802281,3.0,USA
-73.947647,40.703735,2.5,USA
-73.95033,40.68056,2.0,USA
-73.922556,40.677355,2.0,USA
-73.9404,40.67977,3.5,USA
-73.949873,40.674536,3.0,USA
-73.94981,40.67583,3.0,USA
-73.95349,40.68276,2.0,USA
-73.941891,40.675837,3.0,USA
-73.94749,40.70377,3.5,USA
-73.9501172304153,40.6834023445845,1.0,USA
-73.9116614,40.6837245,2.0,USA
-73.922073,40.681022,3.0,USA
-73.94664,40.69579,2.5,USA
-73.9467093,40.6961798,3.5,USA
-73.9493755460783,40.6802481292541,1.5,USA
-73.92752,40.674674,3.0,USA
-73.9221268,40.6815491,3.0,USA
-73.94406,40.68035,3.0,USA
-73.95004,40.67634,2.0,USA
-73.9502985,40.7061493,3.0,USA
-73.94134,40.67545,3.5,USA
-73.9500615,40.6819341,3.5,USA
-73.913406,40.678707,2.5,USA
-73.9351565390825,40.6838402152061,3.5,USA
-73.94932,40.6805,1.5,USA
-73.911186,40.68135,1.5,USA
-73.950058,40.6819344,1.0,USA
-74.00007,40.74175,4.0,USA
-73.99995,40.73897,4.0,USA
-74.000648,40.740624,4.0,USA
-74.00836,40.74073,4.5,USA
-74.00436,40.7406999,4.5,USA
-74.00046,40.74202,4.0,USA
-73.9983369619683,40.7345163811398,4.0,USA
-74.0078054871199,40.7395398791443,3.5,USA
-74.0007360062909,40.7416362670334,4.5,USA
-74.00136,40.74192,4.0,USA
-73.999118,40.7395804,4.5,USA
-74.007317025142,40.7406790282835,3.5,USA
-74.001506,40.739015,4.0,USA
-74.00399,40.737266,4.5,USA
-73.99937,40.74149,4.0,USA
-74.0051453,40.7370922,4.0,USA
-74.00616,40.736412,4.0,USA
-74.00574,40.73888,4.0,USA
-73.9980747946,40.740567590122,3.5,USA
-74.0016006497376,40.7395099255823,4.5,USA
-73.9960282,40.7390256,4.0,USA
-74.00606,40.73639,3.5,USA
-74.004628,40.74108,4.5,USA
-74.00146,40.74091,4.0,USA
-73.99829,40.74102,4.0,USA
-74.006342,40.740234,3.5,USA
-74.0019588366439,40.736002376347,4.5,USA
-73.99658,40.73624,4.0,USA
-74.0031888223197,40.7353962496717,4.0,USA
-74.0016882,40.7392469,4.0,USA
-73.9980996,40.7409807,4.0,USA
-74.0039697809188,40.7416873877202,4.5,USA
-74.00363,40.73913,4.5,USA
-74.00971,40.73442,4.0,USA
-74.008017,40.741057,3.5,USA
-74.0080020711638,40.7377203192966,4.0,USA
-74.00197,40.73778,4.5,USA
-74.0021002,40.7377405,4.0,USA
-74.0082208400924,40.7354552762594,4.0,USA
-74.004336265057,40.737769995088,4.0,USA
-74.0007071,40.7419442,4.0,USA
-73.99919,40.7372,4.0,USA
-74.00932,40.7383,3.5,USA
-74.004695,40.740851,4.0,USA
-73.9979605809656,40.7355205142767,4.0,USA
-74.00233,40.73115,4.0,USA
-74.003966,40.737385,4.0,USA
-74.000607,40.736125,4.0,USA
-74.00065,40.73513,5.0,USA
-74.0068594359003,40.7406284811719,3.5,USA
-73.99597,40.736218,4.0,USA
-74.008443,40.739618,3.5,USA
-74.0040071109515,40.7385446555585,4.5,USA
-74.00426,40.73822,4.0,USA
-73.9974148512518,40.7377213477598,3.5,USA
-74.0013010473027,40.7366742117697,3.5,USA
-74.0008299,40.73232,4.0,USA
-74.0006612,40.7283483,4.0,USA
-74.0058052539825,40.7378601855952,4.0,USA
-74.008071,40.740829,3.5,USA
-74.00303,40.73285,2.5,USA
-74.0020935999868,40.7384763561724,4.0,USA
-73.99837,40.73568,4.0,USA
-74.00223,40.73936,4.5,USA
-74.0054753422738,40.7404330511257,3.0,USA
-74.00137,40.73399,4.0,USA
-74.0012344,40.735981,4.0,USA
-74.00426,40.74066,4.5,USA
-73.99852,40.73329,4.0,USA
-74.00332,40.73158,4.0,USA
-74.006488,40.733805,3.5,USA
-73.99605,40.73928,4.0,USA
-73.99808,40.7352,4.0,USA
-73.99319,40.72693,4.0,USA
-74.00322,40.7312,4.0,USA
-74.002153,40.729047,3.5,USA
-74.001898149974,40.738175114449,3.5,USA
-74.0093799,40.73946,4.0,USA
-74.005915,40.739654,3.5,USA
-74.00344,40.7362899,4.0,USA
-74.0046958,40.7408498,4.0,USA
-74.00581,40.73903,4.5,USA
-74.018096,40.760625,4.0,USA
-73.999661,40.737437,4.0,USA
-74.00169,40.74059,4.5,USA
-74.001525,40.729087,4.0,USA
-73.9968139,40.738083,4.0,USA
-74.0008131,40.7418029,3.5,USA
-73.9972,40.736282,4.5,USA
-74.00191,40.740237,3.5,USA
-74.00812,40.73687,4.0,USA
-74.0014449879527,40.7381972955808,4.5,USA
-74.0027698391672,40.7295313881459,3.5,USA
-74.0029799,40.7246,4.0,USA
-74.00004,40.7345,4.0,USA
-74.000729,40.736214,4.0,USA
-74.0027459,40.7267198,3.5,USA
-74.00408,40.73789,4.0,USA
-74.00068,40.72963,4.0,USA
-74.00364,40.73341,4.5,USA
-73.9977961,40.7355572,3.5,USA
-74.00041,40.74083,4.0,USA
-74.00346,40.7275,3.5,USA
-74.001675412843,40.7336021670705,4.0,USA
-74.003159,40.735377,3.5,USA
-74.0019458249749,40.7419889767239,4.0,USA
-74.002861,40.72781,3.5,USA
-74.0088130692187,40.7392597584612,4.5,USA
-74.002415,40.734767,3.5,USA
-74.0068169793164,40.7351368757157,3.5,USA
-74.00702,40.739143,4.0,USA
-73.999857,40.735025,4.0,USA
-73.9919726,40.727225,3.0,USA
-74.00411,40.73772,3.5,USA
-73.999569,40.739284,4.5,USA
-74.0068885,40.7409181,4.0,USA
-74.00322,40.73433,4.0,USA
-74.0085487285094,40.7243505276733,3.5,USA
-74.0007,40.74194,4.0,USA
-74.00069,40.72939,4.5,USA
-74.0033517032862,40.732803940773,3.5,USA
-74.0028996,40.7313423,4.0,USA
-73.98886,40.72726,4.0,USA
-74.00386,40.73704,4.5,USA
-74.0026245117188,40.734489440918,4.0,USA
-74.006673,40.735611,3.5,USA
-74.0036552270137,40.7320627016512,4.0,USA
-74.0025704,40.7317819,5.0,USA
-74.00036,40.7358,4.0,USA
-74.00042,40.73382,4.5,USA
-74.002024580178,40.7383669895876,3.5,USA
-74.0036162,40.730055,4.0,USA
-74.00625,40.73288,4.0,USA
-74.000785,40.738666,3.5,USA
-74.00151,40.73534,3.5,USA
-73.98226,40.72829,4.0,USA
-73.993962,40.727156,4.0,USA
-74.0041863,40.7340046,4.0,USA
-74.0005436,40.7360271,4.5,USA
-74.00726,40.7395,3.0,USA
-73.997985,40.73669,4.0,USA
-74.00581,40.73569,3.5,USA
-74.00624,40.73591,3.5,USA
-74.00306,40.73457,4.0,USA
-74.00671,40.73512,3.5,USA
-74.0054,40.73829,4.0,USA
-74.0029708296061,40.7348725944757,3.5,USA
-74.00784,40.73292,4.0,USA
-74.007479016899,40.7341962235334,4.0,USA
-74.0083499,40.73404,3.0,USA
-74.00699,40.73109,4.0,USA
-74.004814,40.731033,4.0,USA
-74.00613,40.73281,4.0,USA
-74.0037665277862,40.7297659255873,4.0,USA
-74.0074844360352,40.73583984375,4.0,USA
-74.00322,40.7343,4.0,USA
-74.006359,40.734943,4.0,USA
-74.003223,40.731926,4.0,USA
-74.0038951001712,40.729998660113,4.0,USA
-74.0065,40.7305599,4.0,USA
-74.000964,40.729634,4.0,USA
-74.008196,40.735261,4.0,USA
-74.00361,40.73126,4.0,USA
-74.00398,40.73197,4.0,USA
-73.9979961883606,40.7330751,3.5,USA
-74.00652,40.7342,3.5,USA
-74.00143,40.72905,4.0,USA
-74.00188,40.72813,4.5,USA
-74.002797,40.732592,3.5,USA
-74.01001,40.73294,3.0,USA
-74.0027099,40.73014,4.5,USA
-74.0003546456233,40.7313183707867,4.0,USA
-73.9996277,40.7286749,3.5,USA
-74.007258262333,40.735778901325,4.0,USA
-74.00252,40.7306,4.0,USA
-74.00505,40.73209,3.5,USA
-74.00054,40.72956,4.0,USA
-74.0027010019169,40.7343842119037,4.0,USA
-74.00418,40.73399,4.0,USA
-74.00115,40.72953,4.0,USA
-74.0096075424499,40.7325156870438,4.0,USA
-74.0041171779098,40.7309471231405,4.0,USA
-74.00198,40.731,4.0,USA
-73.99911,40.72894,4.0,USA
-74.0032416,40.7348192,4.0,USA
-73.99865,40.72933,4.0,USA
-74.00138,40.73187,4.5,USA
-73.9994844,40.734882,4.5,USA
-74.00611,40.72697,4.0,USA
-74.00197,40.7314099,4.0,USA
-74.0010289102793,40.7296280240533,4.0,USA
-74.0017022376845,40.7316536618558,4.5,USA
-74.00272,40.73112,3.5,USA
-74.000198659212,40.7305977209813,4.0,USA
-73.99932,40.72986,4.0,USA
-74.0015978515206,40.7292728223798,4.0,USA
-74.00221,40.73689,3.5,USA
-74.0010523796082,40.7256895490098,4.5,USA
-74.00319,40.73115,4.0,USA
-74.00632,40.73474,3.5,USA
-74.00642,40.73405,4.0,USA
-73.9971923828125,40.7378921508789,3.0,USA
-74.002624,40.724678,4.0,USA
-74.00454,40.73295,4.0,USA
-74.00327,40.73033,3.5,USA
-74.00042,40.73382,4.5,USA
-74.000269,40.733152,3.5,USA
-74.003174,40.724597,4.5,USA
-74.0048608,40.7314969,3.5,USA
-74.0004944801331,40.7273563342024,4.0,USA
-74.007623322014,40.732952570801,3.5,USA
-74.0018919,40.7262073,4.0,USA
-73.99907,40.7335,4.0,USA
-74.0036155,40.7326925,3.5,USA
-73.9997973,40.7347241,3.5,USA
-74.0045657,40.7286219,3.5,USA
-73.99938,40.72863,4.0,USA
-74.00287,40.72572,4.0,USA
-74.004005,40.7328715,3.5,USA
-73.99866,40.73251,4.0,USA
-74.0030294,40.7341219,3.5,USA
-74.00057,40.73539,4.0,USA
-73.99793,40.7258,3.5,USA
-74.0092899,40.72589,4.5,USA
-73.999742,40.734883,3.5,USA
-74.00341,40.72751,4.5,USA
-74.00061,40.72878,4.5,USA
-74.00377,40.7323499,3.5,USA
-74.0099623,40.7330432,3.5,USA
-73.9978351,40.7327981,4.0,USA
-74.0025299,40.72612,4.0,USA
-73.999026,40.7295,4.0,USA
-73.998574708004,40.724612166991,4.0,USA
-74.0011,40.72959,4.0,USA
-74.001892,40.734798,4.5,USA
-74.00206,40.73454,4.0,USA
-74.006958,40.733165,3.5,USA
-73.998263,40.739945,3.5,USA
-74.0094183,40.7258678,3.5,USA
-74.00333,40.72511,4.0,USA
-74.000533,40.730389,4.5,USA
-73.9991037547588,40.7332453922294,4.5,USA
-73.99786,40.73467,4.5,USA
-74.00111,40.7294,4.0,USA
-74.0052938207627,40.7323545516408,4.0,USA
-74.00057,40.73594,4.0,USA
-74.002098,40.725139,4.5,USA
-73.9983112582838,40.7293583,3.5,USA
-74.00477,40.74121,3.5,USA
-74.00158,40.73388,4.0,USA
-73.99878,40.72457,3.5,USA
-74.000466,40.727688,4.5,USA
-74.00293,40.73154,4.0,USA
-74.00578,40.72452,3.5,USA
-74.00143,40.72596,4.0,USA
-74.0015413,40.7289635,3.5,USA
-74.00129,40.73661,4.0,USA
-74.0033,40.73194,4.0,USA
-74.0017168981476,40.727432727201,4.5,USA
-74.0065250918269,40.7330896548357,4.0,USA
-73.99944,40.72959,4.0,USA
-74.003684,40.738037,3.5,USA
-74.00197,40.7314099,4.0,USA
-74.0007890374328,40.7298659578295,3.5,USA
-73.9992218017578,40.7297821044922,4.5,USA
-74.0088899,40.7264,5.0,USA
-74.00072,40.73097,3.5,USA
-73.9969262,40.7326062,3.0,USA
-74.0037936652668,40.7300643486969,4.0,USA
-74.00327,40.72448,4.0,USA
-74.0046303,40.7297584,4.0,USA
-74.00163,40.73247,3.5,USA
-73.997146,40.736389,3.5,USA
-73.999961,40.72882,4.0,USA
-73.99837,40.7289699,4.0,USA
-73.99791,40.7354,4.5,USA
-74.0016479492188,40.732006072998,3.5,USA
-73.99875,40.73516,3.5,USA
-74.0005102638063,40.7313398845326,4.0,USA
-74.0006124973297,40.7315434396639,4.5,USA
-74.00616,40.7357,2.5,USA
-73.99874,40.72916,4.0,USA
-73.99541,40.72898,4.0,USA
-73.9977264404297,40.735408782959,4.0,USA
-74.000633,40.730937,3.0,USA
-74.0035903,40.7318059,2.5,USA
-73.9972339217213,40.7261303289736,3.5,USA
-74.00489,40.72549,3.5,USA
-74.0072,40.73988,3.5,USA
-74.00836,40.73284,3.5,USA
-74.00277,40.72902,3.5,USA
-73.99867,40.7339,4.0,USA
-74.00418,40.7304,3.5,USA
-74.008445,40.72615,3.5,USA
-73.9983558,40.729352,3.5,USA
-73.99752,40.73264,4.0,USA
-74.002,40.72859,4.0,USA
-74.00861,40.73427,5.0,USA
-74.00068,40.73019,3.5,USA
-74.00163,40.72723,4.0,USA
-74.0072,40.73988,3.0,USA
-73.99927,40.72992,4.0,USA
-74.0001599,40.7277,4.0,USA
-74.00524,40.73822,3.5,USA
-74.00354,40.73175,3.5,USA
-74.00044,40.73571,4.5,USA
-74.0023,40.73062,3.5,USA
-73.996744,40.732439,4.5,USA
-74.0025148,40.7325203,3.0,USA
-74.00275,40.73012,4.0,USA
-74.00058,40.73021,3.5,USA
-74.003417,40.73005,3.5,USA
-74.002915,40.7330017,3.5,USA
-73.9995851700064,40.7347400940875,3.5,USA
-74.0024338519833,40.7299921256319,3.5,USA
-73.99922,40.7395,4.5,USA
-74.00585,40.73539,3.5,USA
-74.0031,40.72534,3.5,USA
-74.005,40.72914,4.0,USA
-74.002151,40.725847,4.0,USA
-74.00037,40.73046,4.0,USA
-73.9962592720985,40.736838,3.0,USA
-74.00063,40.73144,3.5,USA
-73.99892,40.72963,3.5,USA
-74.00368,40.73168,4.0,USA
-73.9967531074097,40.7324876186231,4.0,USA
-73.99876,40.72481,3.5,USA
-73.99755,40.742,3.5,USA
-74.00595,40.73702,3.5,USA
-74.0053737,40.7267926,3.0,USA
-73.99851,40.72946,3.5,USA
-73.99632,40.72478,4.0,USA
-73.9997999,40.73387,3.5,USA
-74.007392,40.72533,3.5,USA
-74.0057335,40.7398532,3.0,USA
-74.0013,40.73155,3.5,USA
-74.00013,40.72647,3.5,USA
-74.00301,40.73407,3.5,USA
-73.99863,40.73709,4.0,USA
-74.0058930486849,40.7262951085247,3.5,USA
-73.9953147647292,40.7242753115717,4.0,USA
-74.0050399,40.72904,3.5,USA
-73.9958267211914,40.7396659851074,4.0,USA
-74.00097,40.729179,3.5,USA
-74.00591,40.73728,3.5,USA
-74.00817,40.73632,3.5,USA
-74.00333,40.73584,4.0,USA
-73.99839,40.72907,3.5,USA
-74.00049,40.7316,3.5,USA
-74.0002666981852,40.7288053755211,4.0,USA
-74.00053,40.73875,3.5,USA
-74.0065133571625,40.7393803425011,3.0,USA
-73.997465595603,40.737672150135,3.5,USA
-74.0002,40.72997,4.0,USA
-73.996197909787,40.7320605431463,3.5,USA
-74.000403,40.727713,4.0,USA
-74.0061442013275,40.7423295448078,3.5,USA
-74.00485,40.7287,3.5,USA
-74.0070685006814,40.7264277004215,3.5,USA
-74.00746,40.73573,3.5,USA
-73.9995577,40.7296503,3.5,USA
-74.002056,40.7374581,4.0,USA
-73.997714430402,40.7358444596012,3.5,USA
-74.001534,40.729076,4.0,USA
-73.997917,40.737159,3.5,USA
-74.000566,40.727572,3.5,USA
-74.00167,40.74004,3.5,USA
-73.99628,40.7289699,4.5,USA
-74.00639,40.73654,3.5,USA
-74.00082,40.72993,3.5,USA
-74.0014776911789,40.7408371121571,3.0,USA
-74.00086,40.73465,3.5,USA
-73.99678,40.73713,4.0,USA
-74.0046958,40.7408498,4.0,USA
-73.99945,40.72843,3.5,USA
-74.0017238,40.7405719,3.5,USA
-74.003402,40.725463,3.0,USA
-73.9977875,40.7400208,3.0,USA
-73.999104554426,40.7280325954126,3.5,USA
-74.00231,40.7243,3.0,USA
-73.99681,40.72542,4.0,USA
-74.0074976,40.7434243,4.0,USA
-74.0061204511355,40.7423115395488,3.5,USA
-73.99906,40.734,3.0,USA
-73.99878,40.72457,4.5,USA
-74.00025,40.72991,3.5,USA
-74.00189,40.74014,3.5,USA
-73.99914,40.72828,3.5,USA
-73.99843,40.73558,3.5,USA
-74.0019949,40.73456,3.0,USA
-74.00649,40.73138,2.5,USA
-74.0054044,40.7269266,4.5,USA
-74.00408,40.73266,4.0,USA
-74.00528,40.7275599,3.5,USA
-74.00727,40.73558,3.5,USA
-74.00027,40.7304,3.5,USA
-74.00754,40.72713,2.5,USA
-74.00196,40.7264,3.0,USA
-74.0037668296812,40.7317498633619,4.0,USA
-74.002123778491,40.7380740387279,3.5,USA
-73.9994099,40.7297242,3.5,USA
-74.00003,40.7322,4.0,USA
-74.0079188346862,40.7284824069106,3.0,USA
-74.0074464,40.7266553,3.0,USA
-73.998846,40.729582,3.0,USA
-74.00151,40.73917,4.0,USA
-74.0058587398562,40.7391831130334,3.5,USA
-73.9993775,40.739006,3.0,USA
-74.00436,40.73832,4.0,USA
-74.0062284491822,40.7426318197007,3.5,USA
-74.00437,40.73772,3.5,USA
-73.9996719,40.7284088,4.0,USA
-74.00505,40.72874,3.0,USA
-74.004005,40.737716,3.5,USA
-74.00244,40.72491,3.0,USA
-73.99574,40.7372,2.5,USA
-74.005192,40.728279,3.0,USA
-73.99861,40.72889,4.0,USA
-74.00545,40.72899,3.0,USA
-73.995219,40.730835,3.5,USA
-73.99509,40.72437,4.5,USA
-73.9956286,40.7387382,2.5,USA
-74.0068164861916,40.7426665351279,3.0,USA
-74.0072221308947,40.7275602221489,3.5,USA
-74.00001,40.72885,4.0,USA
-74.0086482927061,40.7272789334111,3.5,USA
-74.0003,40.72985,5.0,USA
-74.00196,40.726,3.5,USA
-74.005033,40.7282126439376,3.0,USA
-74.007919,40.728481,3.0,USA
-74.00241,40.72662,3.5,USA
-74.00154,40.73195,3.0,USA
-73.99665,40.74121,3.5,USA
-74.000244,40.735622,3.5,USA
-73.9974345710907,40.7418496907979,3.0,USA
-74.0009199,40.7322599,3.5,USA
-74.00322,40.73988,3.5,USA
-74.0024582,40.7325636,3.5,USA
-73.9996343597412,40.7333667223394,3.5,USA
-74.00082,40.72977,2.5,USA
-74.005291,40.738321,3.5,USA
-74.0062103271484,40.7345542907715,4.5,USA
-73.9976501464844,40.7418632507324,3.5,USA
-74.00708,40.72767,2.5,USA
-74.0080402046442,40.7402893155813,3.0,USA
-74.0013047,40.725876,3.5,USA
-74.0007526028602,40.7359014897062,3.0,USA
-74.00194,40.73241,2.5,USA
-73.99987,40.733569,2.5,USA
-73.996539,40.732478,3.0,USA
-73.99574,40.7372,3.0,USA
-74.0011478,40.7420198,3.5,USA
-74.001213,40.726165,3.0,USA
-73.99509,40.74081,3.5,USA
-74.000573605299,40.7321313768625,3.5,USA
-73.999778,40.72747,3.0,USA
-74.00138,40.72623,3.5,USA
-73.9989453,40.7398164,4.0,USA
-74.00321,40.73927,4.0,USA
-74.0065386,40.731217,3.0,USA
-74.0029799,40.72664,3.5,USA
-74.0047136,40.7408261,4.0,USA
-73.997162,40.742561,3.0,USA
-74.00179,40.73111,2.5,USA
-73.997175973628,40.7364651602613,3.0,USA
-74.0025544166565,40.7390551781704,3.0,USA
-74.002381,40.7346623,4.0,USA
-73.94026,40.79409,4.5,USA
-73.99723,40.73727,3.0,USA
-74.00113,40.74134,4.0,USA
-74.0036058425903,40.7430302030745,3.0,USA
-74.00118,40.7421099,3.5,USA
-73.9963455200195,40.7368392944336,3.5,USA
-73.99529,40.72667,3.0,USA
-74.003288,40.740022,3.0,USA
-73.9955807733993,40.7262799539801,3.5,USA
-74.00776,40.72571,2.5,USA
-73.99594,40.72681,3.0,USA
-74.0015335,40.736145,3.5,USA
-73.9984436035156,40.7383499145508,3.0,USA
-74.00048,40.72894,2.5,USA
-74.0148391723633,40.7112121582031,3.0,USA
-73.998374,40.732929,4.0,USA
-74.00466,40.74222,3.5,USA
-74.00509,40.728794,2.0,USA
-73.9997999,40.73387,3.0,USA
-74.006004,40.7333039,2.5,USA
-74.00152,40.73239,2.0,USA
-74.001137,40.72953,3.5,USA
-73.9972,40.7373199,3.0,USA
-73.9950723946094,40.7262963043055,3.5,USA
-73.9958,40.73848,3.0,USA
-73.996726,40.737864,3.0,USA
-73.99752,40.73264,2.5,USA
-73.99961,40.72768,4.0,USA
-74.0007938817143,40.7348019839623,1.5,USA
-74.00756,40.739597,3.0,USA
-74.0018302202225,40.7296501282486,3.5,USA
-74.007027,40.739178,2.5,USA
-73.99938,40.72989,4.0,USA
-74.00075,40.72856,3.5,USA
-74.00657,40.73316,2.5,USA
-74.003296,40.732155,3.0,USA
-74.005613,40.74254,3.5,USA
-74.007027,40.739178,2.0,USA
-73.996864,40.737819,2.5,USA
-74.0011314,40.7413843,3.0,USA
-73.9973319,40.7420333,3.5,USA
-73.9965382,40.7372329,2.5,USA
-73.9983674883843,40.7408862390903,3.0,USA
-74.001076,40.730804,2.0,USA
-73.997687,40.733113,3.0,USA
-74.004936,40.740479,2.5,USA
-73.99962635664,40.728352637419,5.0,USA
-73.99959,40.72994,2.5,USA
-73.9972519,40.7421566,3.5,USA
-74.0048994,40.7412035,3.0,USA
-74.0049029,40.7286633,1.5,USA
-73.99692,40.74283,3.0,USA
-74.000002,40.738505,3.0,USA
-74.00756,40.739597,1.0,USA
-74.00037,40.72902,2.0,USA
-73.99713,40.72479,3.0,USA
-73.9965334019351,40.7260906898757,2.5,USA
-74.0028566,40.7248449,2.5,USA
-73.99976,40.738794,2.5,USA
-74.00754,40.72713,2.5,USA
-74.00373,40.73832,3.0,USA
-73.99719,40.73734,3.0,USA
-73.9980436,40.7331294,2.5,USA
-73.99723,40.737277,3.0,USA
-74.00025,40.72883,3.0,USA
-73.996032,40.743152,2.0,USA
-73.9950330857967,40.7250776763191,4.5,USA
-74.00111,40.7294,2.0,USA
-73.998985,40.728874,1.5,USA
-73.997522938623,40.7252583398215,1.0,USA
-73.99994,40.73766,1.0,USA
-73.9987487792969,40.7338066101074,2.0,USA
-73.9949833,40.7315313,1.5,USA
-74.00708,40.72767,3.5,USA
-74.00095,40.72992,1.5,USA
-74.0028691774025,40.7244551101348,2.0,USA
-73.999389,40.72977,2.5,USA
-73.9946338116395,40.7257318645125,4.0,USA
-73.9969,40.72377,4.0,USA
-73.994457,40.724308,4.5,USA
-73.995689,40.721433,4.0,USA
-73.99617,40.722892,4.5,USA
-73.989936,40.726043,4.5,USA
-73.98783,40.723690032959,4.0,USA
-73.99576,40.7229699,4.0,USA
-73.9953034,40.7224497,4.5,USA
-73.9994524691619,40.7189312923323,4.0,USA
-73.9951331,40.7226371,4.0,USA
-73.99785,40.71971,4.0,USA
-73.996241,40.720889,4.0,USA
-73.99228,40.7272,4.5,USA
-73.99247,40.72521,4.0,USA
-73.98803,40.72549,4.0,USA
-73.98917,40.72504,4.0,USA
-73.9954365,40.7211836,4.5,USA
-73.9951175,40.7196979,4.0,USA
-73.9892,40.72704,4.0,USA
-73.9917876,40.72453,4.0,USA
-73.98986,40.7259,4.0,USA
-73.98903,40.72128,4.0,USA
-73.9939028,40.7240304,3.5,USA
-73.98873,40.72877,4.0,USA
-73.997403,40.719816,4.0,USA
-73.9961312441527,40.7219978459617,4.0,USA
-73.986646,40.7264594,4.5,USA
-73.9920272827148,40.7266426086426,4.0,USA
-73.98917,40.72254,4.0,USA
-73.9973933066564,40.7222932869787,4.0,USA
-73.9970855712891,40.7215270996094,4.5,USA
-73.9990466250079,40.7200024863923,4.0,USA
-73.99509,40.72083,4.0,USA
-73.9877743,40.7252676,4.5,USA
-73.9962768554688,40.7192268371582,4.0,USA
-73.986439,40.7224963,4.0,USA
-73.997529,40.722079,4.0,USA
-73.988121,40.7285309,4.0,USA
-73.9910638332367,40.7210141970542,4.0,USA
-73.98877,40.71978,4.5,USA
-73.9879844318771,40.7284337609976,4.0,USA
-73.9958631,40.7199582,4.0,USA
-73.9972511652099,40.7210635428336,4.0,USA
-73.988463348408,40.7288849575335,4.0,USA
-73.98797,40.72338,3.5,USA
-73.98758,40.726934,4.0,USA
-73.9874899,40.72914,4.0,USA
-73.9872866123915,40.7211610690848,4.5,USA
-74.0032896944427,40.7238251309896,3.5,USA
-73.9897536,40.7231079,4.0,USA
-73.99565,40.72147,3.5,USA
-73.9880599975586,40.7286071777344,4.0,USA
-73.98817,40.72711,4.0,USA
-73.98978,40.72121,4.0,USA
-73.9906009,40.7250017,4.0,USA
-73.99091,40.72784,3.5,USA
-73.99418,40.72292,4.0,USA
-73.98699,40.7195,4.0,USA
-73.99548,40.72093,4.0,USA
-73.98574,40.72741,4.0,USA
-73.98672,40.72598,4.0,USA
-73.9896645,40.7261288,4.0,USA
-74.0045776,40.72369,3.5,USA
-73.988227,40.724637,4.0,USA
-73.9880919456482,40.726673363853,4.5,USA
-74.00142,40.72152,3.5,USA
-73.9877394513958,40.7277013287721,4.0,USA
-73.99567,40.72303,3.5,USA
-73.99202,40.72664,4.0,USA
-73.99794,40.71832,4.0,USA
-73.98894,40.72043,4.5,USA
-73.9944789558649,40.7204154878855,3.5,USA
-73.9910054106201,40.7210234741789,4.0,USA
-73.9877989,40.7197418,4.0,USA
-73.99287,40.72122,3.5,USA
-73.986251,40.726856,4.0,USA
-73.98884,40.72645,4.0,USA
-73.9964956,40.7204631,4.0,USA
-73.99681,40.72368,3.0,USA
-73.9981652,40.7205157,4.5,USA
-74.003608,40.722114,4.0,USA
-73.9881201811982,40.7233696141088,4.0,USA
-73.9882245327093,40.7220839812692,4.0,USA
-73.994333,40.71818,3.5,USA
-73.98855,40.72345,4.0,USA
-73.990546,40.719597,4.0,USA
-74.0032050567684,40.7229607269325,3.5,USA
-73.9852600097656,40.7269401550293,4.0,USA
-73.9969329833984,40.7189865112305,4.0,USA
